Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Result,13,894436320.26,262144,3412
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Result,14,893095346.58,262144,3406.89
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,1,2548965.62,16,159310.35
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,2,4635618.85,32,144863.09
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,3,8912900.97,64,139264.08
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,4,17586167.04,128,137391.93
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,5,35728804.69,256,139565.64
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,6,70499516.04,512,137694.37
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,7,143442683.3,1024,140080.75
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,8,280788733.5,2048,137103.87
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,9,564917183.16,4096,137919.23
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,1,28559.84,4096,6.97
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,2,27221.1,4096,6.65
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,3,26328.6,4096,6.43
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,4,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,5,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,6,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleWarmup,7,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,1,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,2,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,3,27221.1,4096,6.65
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,4,40608.52,4096,9.91
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,5,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,6,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,7,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,8,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,9,30791.08,4096,7.52
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,10,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,11,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,12,35253.55,4096,8.61
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,13,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,14,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,IdleTarget,15,26774.85,4096,6.54
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,1,562491381.85,4096,137327
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,2,563983187.18,4096,137691.21
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,3,563783268.31,4096,137642.4
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,4,570215479.52,4096,139212.76
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,5,565292031.05,4096,138010.75
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainWarmup,6,562747527.9,4096,137389.53
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,1,579942782.15,4096,141587.59
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,2,565301848.49,4096,138013.15
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,3,572122295.02,4096,139678.29
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,4,566495560.51,4096,138304.58
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,5,571517183.43,4096,139530.56
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,6,572921970.5,4096,139873.53
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,7,581044120.93,4096,141856.47
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,8,569216331.41,4096,138968.83
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,9,571527000.87,4096,139532.96
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,10,572205297.05,4096,139698.56
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,11,571736737.19,4096,139584.16
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,12,570959374.08,4096,139394.38
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,13,567712031.14,4096,138601.57
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,14,564486108.09,4096,137813.99
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,MainTarget,15,575258076.08,4096,140443.87
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,1,579914222.31,4096,141580.62
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,2,565273288.65,4096,138006.17
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,3,572093735.18,4096,139671.32
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,4,566467000.67,4096,138297.61
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,5,571488623.59,4096,139523.59
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,6,572893410.67,4096,139866.56
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,7,569187771.57,4096,138961.86
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,8,571498441.03,4096,139525.99
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,9,572176737.21,4096,139691.59
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,10,571708177.35,4096,139577.19
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,11,570930814.24,4096,139387.41
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,12,567683471.31,4096,138594.6
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,13,564457548.25,4096,137807.02
Md5VsSha256.Sha256,TplExperiments,Md5VsSha256,Sha256,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Result,14,575229516.24,4096,140436.89
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,1,817079.14,16,51067.45
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,2,1061622.76,32,33175.71
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,3,2116105.56,64,33064.15
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,4,4096105.64,128,32000.83
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,5,8349736.65,256,32616.16
Md5VsSha256.Md5,TplExperiments,Md5VsSha256,Md5,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Clr(Runtime=Clr),N=10000,1,Pilot,6,16524990.53,512,32275.37
